run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean,key_reuse_ratio,request_reuse_ratio,operation_transition_ratio,idle_mean_us,idle_p95_us,idle_cv
error_storm-08,error_storm,1,1786524740000000000,5.0,0.0,1.0,0.0,0.0,1.0,196406.38108,217420.5524,13.0,13.0,0.39769447920134054,1276.0,0.96,0.96,0.0,3241.2237083333334,3804.0429499999996,0.22308298237315485
error_storm-08,error_storm,1,1786524745000000000,5.2,0.0,1.0,0.0,0.0,1.0,190141.47461538462,210189.0565,13.0,13.0,0.19726768144430068,1276.0,0.9615384615384616,0.9615384615384616,0.0,3110.8814399999997,3601.7753999999986,0.19326738757056455
error_storm-08,error_storm,1,1786524750000000000,5.2,0.0,1.0,0.0,0.0,1.0,190155.6401923077,212942.1375,13.0,13.0,0.39782891521730407,1276.0,0.9615384615384616,0.9615384615384616,0.0,3082.0420400000003,3298.6871999999994,0.17715783059400866
error_storm-08,error_storm,1,1786524755000000000,3.8,0.0,1.0,0.0,0.0,1.0,184441.6307368421,197094.75029999993,13.0,13.0,0.3314355258890754,1276.0,0.9473684210526316,0.9473684210526316,0.0,2995.1432222222224,3377.7482499999987,0.11873134260972583
error_storm-09,error_storm,1,1786524770000000000,4.6,0.0,1.0,0.0,0.0,1.0,194569.59995652174,211850.75739999997,13.0,13.0,0.0,1284.0,0.9565217391304348,0.9565217391304348,0.0,3084.036954545454,3380.4367,0.06407633126702847
error_storm-09,error_storm,1,1786524775000000000,5.4,0.0,1.0,0.0,0.0,1.0,186153.1515185185,200993.08889999997,13.0,13.0,0.39719427667561674,1284.0,0.962962962962963,0.962962962962963,0.0,3118.8538846153847,4555.90675,0.22544025006197016
error_storm-09,error_storm,1,1786524780000000000,5.2,0.0,1.0,0.0,0.0,1.0,187688.28846153847,205479.03074999998,13.0,13.0,0.3977940070994423,1284.0,0.9615384615384616,0.9615384615384616,0.0,3243.7125199999996,3453.8292,0.3589533580944295
error_storm-09,error_storm,1,1786524785000000000,5.0,0.0,1.0,0.0,0.0,1.0,197470.9266,241310.28159999993,13.0,13.0,0.3981969649391495,1284.0,0.96,0.96,0.0,3072.2924166666667,3449.6659999999997,0.14435988198550997
error_storm-09,error_storm,1,1786524790000000000,5.0,0.0,1.0,0.0,0.0,1.0,193328.85068,218728.6042,13.0,13.0,0.39626933537737763,1284.0,0.96,0.96,0.0,3016.433375,3368.6642,0.09231829953564458
error_storm-09,error_storm,1,1786524795000000000,5.0,0.0,1.0,0.0,0.0,1.0,196687.28212000002,214803.1736,13.0,13.0,0.39651579927356195,1284.0,0.96,0.96,0.0,3016.766208333333,3340.6400499999995,0.06943135825670398
error_storm-09,error_storm,1,1786524800000000000,5.2,0.0,1.0,0.0,0.0,1.0,194468.643,219796.39349999998,13.0,13.0,0.19904214986031152,1284.0,0.9615384615384616,0.9615384615384616,0.0,3098.8128,3722.9123999999993,0.08947070139171331
error_storm-09,error_storm,1,1786524805000000000,5.0,0.0,1.0,0.0,0.0,1.0,193971.85444,212857.7106,13.0,13.0,0.3956345529134059,1284.0,0.96,0.96,0.0,3066.7185833333333,3510.9814,0.07697930536825978
