run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean
bursty-02,bursty,0,1784490100000000000,4.8,1.0,0.0,0.0,0.0,0.0,198661.89762499998,234584.9299,102.0,102.0,0.1990011263831905,1284.0
bursty-02,bursty,0,1784490105000000000,0.2,1.0,0.0,0.0,0.0,0.0,171513.461,171513.461,102.0,102.0,0.0,0.0
bursty-03,bursty,0,1784490115000000000,3.0,1.0,0.0,0.0,0.0,0.0,195039.9454,229256.10379999998,102.0,102.0,0.32929725346879407,1280.0
bursty-03,bursty,0,1784490120000000000,5.0,1.0,0.0,0.0,0.0,0.0,190230.77448,228905.14239999998,102.0,102.0,0.3972123765531107,1280.0
bursty-03,bursty,0,1784490125000000000,4.8,1.0,0.0,0.0,0.0,0.0,196061.04279166667,222656.44269999999,102.0,102.0,0.19840225552572502,1280.0
bursty-03,bursty,0,1784490130000000000,4.2,1.0,0.0,0.0,0.0,0.0,227725.95833333334,256490.92,102.0,102.0,0.3977067657612163,1280.0
bursty-03,bursty,0,1784490135000000000,4.8,1.0,0.0,0.0,0.0,0.0,192062.34541666668,222155.0289,102.0,102.0,0.19904275878741337,1280.0
bursty-03,bursty,0,1784490140000000000,4.2,1.0,0.0,0.0,0.0,0.0,225479.8631904762,292749.062,102.0,102.0,0.24724432453521064,1280.0
bursty-03,bursty,0,1784490145000000000,4.6,1.0,0.0,0.0,0.0,0.0,210624.33069565217,255352.9464,102.0,102.0,0.19882767287169692,1280.0
bursty-03,bursty,0,1784490150000000000,4.4,1.0,0.0,0.0,0.0,0.0,213204.63118181817,242502.60015,102.0,102.0,0.39772374202834393,1280.0
bursty-03,bursty,0,1784490155000000000,4.6,1.0,0.0,0.0,0.0,0.0,206000.02334782612,236942.90379999997,102.0,102.0,0.3971880361030681,1280.0
bursty-03,bursty,0,1784490160000000000,4.4,1.0,0.0,0.0,0.0,0.0,220463.8146818182,263635.57435,102.0,102.0,0.1985767590638237,1280.0
bursty-03,bursty,0,1784490165000000000,1.8,1.0,0.0,0.0,0.0,0.0,208552.402,266124.0582,102.0,102.0,0.49662342258619685,1280.0
bursty-05,bursty,0,1784490240000000000,4.6,1.0,0.0,0.0,0.0,0.0,191505.7692173913,217289.8653,102.0,102.0,0.0,1280.0
bursty-05,bursty,0,1784490245000000000,5.4,1.0,0.0,0.0,0.0,0.0,173144.11892592593,189081.2986,102.0,102.0,0.596580106556312,1280.0
bursty-05,bursty,0,1784490250000000000,4.8,1.0,0.0,0.0,0.0,0.0,194185.81591666667,251655.14395,102.0,102.0,0.19806649095864745,1280.0
